dataset,platform,split,label,text,context,n_context_turns,text_clean,context_clean,n_chars,n_words,n_sentences,avg_word_len,n_exclam,n_question,n_ellipsis,n_repeat_punct,n_allcaps_words,allcaps_ratio,n_emoji,n_elongation,n_scare_quotes,n_urls,n_mentions,n_hashtags,n_interjections,starts_with_interjection,context_n_words,has_context,en_score,is_english,lang_method
figlang_twitter,twitter,train,1,@USER @USER @USER Except he didn ’ t say a death wish did he ?,"Brave Ray , an Englishman in Glasgow , seems to have deleted this tweet . Sadly for him he ’ s a designer and I know lots of people that do business with him . Oh dear Ray ... silly boy <URL> || @USER @USER Ray , if you get this Tweet , know that everyone who sees what you wrote about Mike now understands that you are a weak and pathetic man . Why resort to a death wish on someone just because you don't have the moral intelligence or proper arguments to debate him ? #Plank",2,<USER> <USER> <USER> Except he didn ' t say a death wish did he ?,"Brave Ray , an Englishman in Glasgow , seems to have deleted this tweet . Sadly for him he ' s a designer and I know lots of people that do business with him . Oh dear Ray ... silly boy <URL> || <USER> <USER> Ray , if you get this Tweet , know that everyone who sees what you wrote about Mike now understands that you are a weak and pathetic man . Why resort to a death wish on someone just because you don't have the moral intelligence or proper arguments to debate him ? Plank",71,14,1,3.142857142857143,0,1,0,0,3,0.21428571428571427,0,0,0,0,0,0,0,False,88,True,0.9625,True,heuristic-high
figlang_twitter,twitter,train,1,yeah obviously I had to cushion my laudatory Oasis take in not one but two your da jokes,"when it comes to rock , your da respects the critical orthodoxy || your da loves the first 2 Oasis albums but pretends not to like Be Here Now even though it's obviously great fun",2,yeah obviously I had to cushion my laudatory Oasis take in not one but two your da jokes,"when it comes to rock , your da respects the critical orthodoxy || your da loves the first 2 Oasis albums but pretends not to like Be Here Now even though it's obviously great fun",88,18,1,3.9444444444444446,0,0,0,0,0,0.0,0,0,0,0,0,0,2,True,32,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER when lit all trump products are made there ?,"Chinese state tabloid warns Trump , end one China policy and China will take revenge : <URL> <URL> || @USER trump will put them in there place . no worries . make america better . no chinese junk in usa",2,<USER> <USER> when lit all trump products are made there ?,"Chinese state tabloid warns Trump , end one China policy and China will take revenge : <URL> <URL> || <USER> trump will put them in there place . no worries . make america better . no chinese junk in usa",62,10,1,4.3,0,1,0,0,2,0.2,0,0,0,0,0,0,0,False,34,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER So ... he refers to her as angry , c * nty , and stupid while simultaneously accusing others of being hate-filled .",@USER She's dumb AF . Watch me effortlessly pick apart this horrible person . <URL> || . @USER #TessRafferty is actually my dear friend . She has more intellect & class than you & your entire family line has ever known .,2,"<USER> <USER> So ... he refers to her as angry , c * nty , and stupid while simultaneously accusing others of being hate-filled .",<USER> She's dumb AF . Watch me effortlessly pick apart this horrible person . <URL> || . <USER> TessRafferty is actually my dear friend . She has more intellect & class than you & your entire family line has ever known .,133,21,2,4.428571428571429,0,0,1,1,2,0.09523809523809523,0,0,0,0,0,0,0,False,34,True,0.9416666666666667,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER @USER Says the "" person "" singlehandedly defending Ben on EVERY tweet .","And then this happened ! When Momma tells you to put the matching pjs on – you put them on , even the dogs ! #MerryChristmas to everyone out there from the matching Roethlisberger family ! Hope you have a blessed day & remember the real reason for today is because Jesus was born ! <URL> || @USER @USER You must have such a great life to spend your time on Twitter .",2,"<USER> <USER> <USER> Says the "" person "" singlehandedly defending Ben on EVERY tweet .","And then this happened ! When Momma tells you to put the matching pjs on - you put them on , even the dogs ! MerryChristmas to everyone out there from the matching Roethlisberger family ! Hope you have a blessed day & remember the real reason for today is because Jesus was born ! <URL> || <USER> <USER> You must have such a great life to spend your time on Twitter .",92,12,1,5.25,0,0,0,0,4,0.3333333333333333,0,0,1,0,0,0,0,False,64,True,0.7958333333333334,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER Remainers were even more clear about what leave meant,@USER @USER @USER There needs to be a vote on any final deal . || @USER @USER @USER we already had it The objective of VoteLeave we're very clear,2,<USER> <USER> <USER> Remainers were even more clear about what leave meant,<USER> <USER> <USER> There needs to be a vote on any final deal . || <USER> <USER> <USER> we already had it The objective of VoteLeave we're very clear,80,12,1,4.75,0,0,0,0,3,0.25,0,0,0,0,0,0,0,False,27,True,0.9416666666666667,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER As a 100 % Brexiteer I've been won over with your eloquent and sophisticated campaign .,"They can take away my EU passport , my rights as an EUcitizen & our opportunities to live , work , study & travel in the EU28 ... But they can't take Europe out of my heart ! & they won't stop me continuing my fight for European values 💙 🇪 🇺 ✊ 🏻 #TheFutureisEurope <URL> <URL> || @USER My Car will continue having EU flagged number plates with extra EU falgs at the other end . My Bollock to Brexit - Bollocks to Boris stickers will stay on as will by I demand a people's Vote stickers . My passport will stay festooned with remain stickers . ALWAYS EUROPEAN",2,<USER> <USER> As a 100 % Brexiteer I've been won over with your eloquent and sophisticated campaign .,"They can take away my EU passport , my rights as an EUcitizen & our opportunities to live , work , study & travel in the EU28 ... But they can't take Europe out of my heart ! & they won't stop me continuing my fight for European values 💙 🇪 🇺 ✊ 🏻 TheFutureisEurope <URL> <URL> || <USER> My Car will continue having EU flagged number plates with extra EU falgs at the other end . My Bollock to Brexit - Bollocks to Boris stickers will stay on as will by I demand a people's Vote stickers . My passport will stay festooned with remain stickers . ALWAYS EUROPEAN",105,15,1,5.0,0,0,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,False,92,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER What a sicko . actually asking for a kiss instead of just getting it over with and kissing .,"Former Fox News reporter Courtney Friel says Trump asked her over to “ kiss . ” <URL> || @USER @USER It's no wonder that the Trumper evangelicals that are part of the #Cult45 deny that Trump is a sexual predator . They were taught to reject evidence and instead accept their fundamentalist preacher's interpretation of the scriptures , and brainwashed not to think for themselves .",2,<USER> <USER> <USER> What a sicko . actually asking for a kiss instead of just getting it over with and kissing .,"Former Fox News reporter Courtney Friel says Trump asked her over to "" kiss . "" <URL> || <USER> <USER> It's no wonder that the Trumper evangelicals that are part of the Cult45 deny that Trump is a sexual predator . They were taught to reject evidence and instead accept their fundamentalist preacher's interpretation of the scriptures , and brainwashed not to think for themselves .",119,20,2,4.2,0,0,0,0,3,0.15,0,0,0,0,0,0,0,False,59,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER @USER I commented , you continue with #hate and Speaking of bubbles #Hillarys is about to pop",Look everyone ! My first Twitter stalker ! ! ! How talented ... a meme maker too ! #NeverHillary #Stop our country from be … <URL> || @USER @USER @USER HA ! The stalking started wth you . Twitter posts proof . Stay in your bubble .,2,"<USER> <USER> <USER> I commented , you continue with hate and Speaking of bubbles Hillarys is about to pop",Look everyone ! My first Twitter stalker ! ! ! How talented ... a meme maker too ! NeverHillary Stop our country from be ... <URL> || <USER> <USER> <USER> HA ! The stalking started wth you . Twitter posts proof . Stay in your bubble .,116,18,1,4.5,0,0,0,0,3,0.16666666666666666,0,0,0,0,0,0,0,False,35,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER says the woman who isn't white and her last name isn't Smith . #immigrant,"ACLU on US ( il ) liberalism which now celebrates when mega corps tear up writers contracts in response to controversy <URL> || . @USER The #ACLU needs to be shut down . They pander to illegal immigrants and refugees , which is not in best interest of #USA .",2,<USER> <USER> says the woman who isn't white and her last name isn't Smith . immigrant,"ACLU on US ( il ) liberalism which now celebrates when mega corps tear up writers contracts in response to controversy <URL> || . <USER> The ACLU needs to be shut down . They pander to illegal immigrants and refugees , which is not in best interest of USA .",92,15,1,4.4,0,0,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,False,43,True,0.8833333333333333,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER Yeah ... so self destructive ... multi billionaire President Elect ... #ElectionHangover,"world will never be the same . I feel Sad for the young . 🚽 will never be more than the toilet , I ’ ve used as a symbol 4 Him . U Can ’ t Polish 💩 || @USER Trump is self destructive , he will flush himself into the sewer . #ElectionHangover #ElectionResults",2,<USER> <USER> Yeah ... so self destructive ... multi billionaire President Elect ... ElectionHangover,"world will never be the same . I feel Sad for the young . 🚽 will never be more than the toilet , I ' ve used as a symbol 4 Him . U Can ' t Polish 💩 || <USER> Trump is self destructive , he will flush himself into the sewer . ElectionHangover ElectionResults",107,11,3,6.818181818181818,0,0,3,3,2,0.18181818181818182,0,0,0,0,0,0,1,False,46,True,0.7295454545454546,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER When DGSE collapses , everyone will assume it's due to an exogenous shock , not its own inherent failings .","These trends in.econ research are not really "" fashions "" - they take advantage of new technology , and will endure . <URL> || . @USER Trends in econ driven by tech capacity , except for DSGE , which is a fashion due for demise .",2,"<USER> <USER> When DGSE collapses , everyone will assume it's due to an exogenous shock , not its own inherent failings .","These trends in.econ research are not really "" fashions "" - they take advantage of new technology , and will endure . <URL> || . <USER> Trends in econ driven by tech capacity , except for DSGE , which is a fashion due for demise .",125,19,1,4.894736842105263,0,0,0,0,3,0.15789473684210525,0,0,0,0,0,0,0,False,37,True,0.9263157894736842,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER , good observation , but this #MadeInAmerica social channel will allow the #boycottUSA to gain strength .",Hey #Canada let's join our #Mexican brothers and sisters and #boycottUSA and anything || @USER except that you're broadcasting this message on a platform that was Made in America ...,2,"<USER> , good observation , but this MadeInAmerica social channel will allow the boycottUSA to gain strength .",Hey Canada let's join our Mexican brothers and sisters and boycottUSA and anything || <USER> except that you're broadcasting this message on a platform that was Made in America ...,116,15,1,5.866666666666666,0,0,0,0,1,0.06666666666666667,0,0,0,0,0,0,0,False,28,True,1.0,True,heuristic-high
